Event	ID	Name			Wwise Object Path	Notes
	1305421707	captain_throw_boombox			\Default Work Unit\Enemies\captain_throw_boombox	
	2043198665	captain_sax_boombox_land			\Default Work Unit\Enemies\captain_sax_boombox_land	
	2122636165	captain_sax_stop			\Default Work Unit\Enemies\captain_sax_stop	
	2587606421	captain_sax_attack_enable			\Default Work Unit\Enemies\captain_sax_attack_enable	
	3883430244	captain_sax_attack_disable			\Default Work Unit\Enemies\captain_sax_attack_disable	
	4078085648	captain_sax_loop_intro			\Default Work Unit\Enemies\captain_sax_loop_intro	
	4178323474	captain_sax_full_loop_start			\Default Work Unit\Enemies\captain_sax_full_loop_start	

Game Parameter	ID	Name			Wwise Object Path	Notes
	635726887	Captain_Sax_Attack_State			\Default Work Unit\Captain_Sax_Attack_State	
	3412164238	Captain_Sax_Tempo			\Default Work Unit\Captain_Sax_Tempo	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	304173217	enemy_captain_sax_loop_intro	C:\Users\Miles\Desktop\JUSTINCASE\SuperDarylDeluxe\.cache\Windows\SFX\enemy_captain_sax_loop_intro_3314988A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Captain Sax\enemy_captain_sax_loop_intro		143593
	385188332	Kick 2 - 2	C:\Users\Miles\Desktop\JUSTINCASE\SuperDarylDeluxe\.cache\Windows\SFX\Kick 2 - 2_4C2B0FFC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Captain Sax\Walk\Kick 2 - 2		15246
	389227109	Snare Heavy 1	C:\Users\Miles\Desktop\JUSTINCASE\SuperDarylDeluxe\.cache\Windows\SFX\Snare Heavy 1_4C2B0FFC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Captain Sax\Walk\Snare Heavy 1		50844
	416109787	Clap 1	C:\Users\Miles\Desktop\JUSTINCASE\SuperDarylDeluxe\.cache\Windows\SFX\Clap 1_4C2B0FFC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Captain Sax\Walk\Clap 1		16358
	419584094	Snare real 1 - 2	C:\Users\Miles\Desktop\JUSTINCASE\SuperDarylDeluxe\.cache\Windows\SFX\Snare real 1 - 2_4C2B0FFC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Captain Sax\Walk\Snare real 1 - 2		44430
	431978659	Sweep 2 - 2	C:\Users\Miles\Desktop\JUSTINCASE\SuperDarylDeluxe\.cache\Windows\SFX\Sweep 2 - 2_4C2B0FFC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Captain Sax\Walk\Sweep 2 - 2		10498
	452482063	Snare 2 - 2	C:\Users\Miles\Desktop\JUSTINCASE\SuperDarylDeluxe\.cache\Windows\SFX\Snare 2 - 2_4C2B0FFC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Captain Sax\Walk\Snare 2 - 2		11914
	570128268	Splash	C:\Users\Miles\Desktop\JUSTINCASE\SuperDarylDeluxe\.cache\Windows\SFX\Splash_4C2B0FFC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Captain Sax\Walk\Splash		34592
	641135672	Hat open 2	C:\Users\Miles\Desktop\JUSTINCASE\SuperDarylDeluxe\.cache\Windows\SFX\Hat open 2_4C2B0FFC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Captain Sax\Walk\Hat open 2		44194
	797456820	enemy_captain_boombox_land	C:\Users\Miles\Desktop\JUSTINCASE\SuperDarylDeluxe\.cache\Windows\SFX\enemy_captain_boombox_land_3314988A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Captain Sax\enemy_captain_boombox_land		15845
	814289478	snare roll 2	C:\Users\Miles\Desktop\JUSTINCASE\SuperDarylDeluxe\.cache\Windows\SFX\snare roll 2_4C2B0FFC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Captain Sax\Walk\snare roll 2		44194
	816551546	Crash 3	C:\Users\Miles\Desktop\JUSTINCASE\SuperDarylDeluxe\.cache\Windows\SFX\Crash 3_4C2B0FFC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Captain Sax\Walk\Crash 3		286744
	845169896	Hat Heavy 1	C:\Users\Miles\Desktop\JUSTINCASE\SuperDarylDeluxe\.cache\Windows\SFX\Hat Heavy 1_4C2B0FFC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Captain Sax\Walk\Hat Heavy 1		20480
	887891749	Bass	C:\Users\Miles\Desktop\JUSTINCASE\SuperDarylDeluxe\.cache\Windows\SFX\Bass_4C2B0FFC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Captain Sax\Walk\Bass		98644
	897943310	Sweep 1 - 2	C:\Users\Miles\Desktop\JUSTINCASE\SuperDarylDeluxe\.cache\Windows\SFX\Sweep 1 - 2_4C2B0FFC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Captain Sax\Walk\Sweep 1 - 2		10498
	943840724	Kick real 1 - 2	C:\Users\Miles\Desktop\JUSTINCASE\SuperDarylDeluxe\.cache\Windows\SFX\Kick real 1 - 2_4C2B0FFC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Captain Sax\Walk\Kick real 1 - 2		44194
	963931026	enemy_captain_throw_boombox	C:\Users\Miles\Desktop\JUSTINCASE\SuperDarylDeluxe\.cache\Windows\SFX\enemy_captain_throw_boombox_3314988A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Captain Sax\enemy_captain_throw_boombox		30381
	1023311823	Hat Heavy 2	C:\Users\Miles\Desktop\JUSTINCASE\SuperDarylDeluxe\.cache\Windows\SFX\Hat Heavy 2_4C2B0FFC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Captain Sax\Walk\Hat Heavy 2		15430
	1051106691	Hat real 1 - 2	C:\Users\Miles\Desktop\JUSTINCASE\SuperDarylDeluxe\.cache\Windows\SFX\Hat real 1 - 2_4C2B0FFC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Captain Sax\Walk\Hat real 1 - 2		44194
	1066211018	Layer 2	C:\Users\Miles\Desktop\JUSTINCASE\SuperDarylDeluxe\.cache\Windows\SFX\Captain Sax Layer 2_00000000.wem		\Interactive Music Hierarchy\Default Work Unit\enemy_captain_sax\walk\Layer 2		493
	1071846242	Sweep Rev 2 - 2	C:\Users\Miles\Desktop\JUSTINCASE\SuperDarylDeluxe\.cache\Windows\SFX\Sweep Rev 2 - 2_4C2B0FFC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Captain Sax\Walk\Sweep Rev 2 - 2		9836

